"Chain Type","Number of Redirects","Loop","Source","Temp Redirect in Chain","Address","Final Address","Final Indexability","Final Indexability Status","Final Content","Final Status Code","Final Status","Alt Text","Anchor Text","Link Path","Link Position","Content 1","Status Code 1","Status 1","Redirect Type 1","Redirect URL 1","Content 2","Status Code 2","Status 2","Redirect Type 2","Redirect URL 2","Content 3","Status Code 3","Status 3","Redirect Type 3","Redirect URL 3","Content 4","Status Code 4","Status 4","Redirect Type 4","Redirect URL 4","Content 5","Status Code 5","Status 5","Redirect Type 5","Redirect URL 5","Content 6","Status Code 6","Status 6","Redirect Type 6","Redirect URL 6","Content 7","Status Code 7","Status 7","Redirect Type 7","Redirect URL 7","Content 8","Status Code 8","Status 8","Redirect Type 8","Redirect URL 8","Content 9","Status Code 9","Status 9","Redirect Type 9","Redirect URL 9","Content 10","Status Code 10","Status 10","Redirect Type 10","Redirect URL 10"
"Meta Refresh Redirect","1","true","https://knightlogics.com/case-study-farrell-electric","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Local Launch Plus ($2,997+)","//body/section[@class='cs-overview'][2]/div/p[2]/strong[3]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-growth-store","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-growth-store","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-local-launch-plus","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-local-launch-plus","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=monthly-visibility-pro","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=monthly-visibility-pro","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=monthly-growth-management","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=monthly-growth-management","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-growth-system-starter","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-growth-system-starter","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-custom-automation-system","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-custom-automation-system","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=monthly-visibility-standard","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=monthly-visibility-standard","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-launch","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-launch","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-search-foundation-plus","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-search-foundation-plus","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-live-essential","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-live-essential","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-local-seo-starter","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-local-seo-starter","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-payment-links","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-payment-links","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=monthly-local-seo-starter","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=monthly-local-seo-starter","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-simple-lead-tracker","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-simple-lead-tracker","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-job-records-system","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-job-records-system","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-search-foundation","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-search-foundation","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-advanced-system","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-advanced-system","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-live-plus","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-live-plus","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-preview-launch","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=website-preview-launch","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-preview-catalog","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ecommerce-preview-catalog","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-automated-job-records","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-automated-job-records","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-contractor-crm-starter","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-contractor-crm-starter","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-full-growth-system","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","Explore Growth Systems","//body/section[@id='starter-packages']/div[@class='container']/div/div[3]/article[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
"Meta Refresh Redirect","1","true","https://knightlogics.com/?openPackage=ops-full-growth-system","true","https://knightlogics.com/pricing","https://knightlogics.com/pricing","Non-Indexable","noindex","text/html; charset=utf-8","200","OK","","View Full Pricing & Add-Ons →","//body/section[@id='starter-packages']/div[@class='container']/div/div[4]/a","Content","text/html; charset=utf-8","200","OK","Meta Refresh Redirect","https://knightlogics.com/pricing","Loop Detected"
