"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"HTML Canonical","https://knightlogics.com/?openPackage=ops-custom-automation-system","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=monthly-visibility-standard","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=ecommerce-launch","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=website-search-foundation-plus","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=website-live-essential","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=website-local-seo-starter","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=ecommerce-payment-links","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=monthly-local-seo-starter","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=ops-simple-lead-tracker","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=ops-job-records-system","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=website-search-foundation","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=ecommerce-advanced-system","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=website-live-plus","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=website-preview-launch","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=ecommerce-preview-catalog","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=ops-automated-job-records","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=ops-contractor-crm-starter","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Canonical","https://knightlogics.com/?openPackage=ops-full-growth-system","https://knightlogics.com/","190077","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"CSS","https://knightlogics.com/","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ecommerce-growth-store","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=website-local-launch-plus","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=monthly-visibility-pro","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=monthly-growth-management","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ops-growth-system-starter","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ops-custom-automation-system","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=monthly-visibility-standard","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ecommerce-launch","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=website-search-foundation-plus","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=website-live-essential","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=website-local-seo-starter","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ecommerce-payment-links","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=monthly-local-seo-starter","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ops-simple-lead-tracker","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ops-job-records-system","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=website-search-foundation","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ecommerce-advanced-system","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=website-live-plus","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=website-preview-launch","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ecommerce-preview-catalog","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ops-automated-job-records","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ops-contractor-crm-starter","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"CSS","https://knightlogics.com/?openPackage=ops-full-growth-system","https://knightlogics.com/style.min.css?v=20260428m","23265","","","200","OK","true","","","Path-Relative","//head/noscript[2]/link","Head","HTML"
"Hyperlink","https://knightlogics.com/","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/service-websites","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","custom from $3,500 Live Client Growth System The Screen Team LLC Deep service-page coverage, quote forms, service-area SEO, and the supporting ops layer required to keep local lead flow moving. View Case Study","200","OK","true","","","Root-Relative","//body/section[@id='website-proof']/div/div[2]/a[6]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-growth-store","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-local-launch-plus","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-visibility-pro","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-growth-management","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-growth-system-starter","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-custom-automation-system","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-visibility-standard","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-launch","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-search-foundation-plus","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-live-essential","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-local-seo-starter","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-payment-links","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-local-seo-starter","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-simple-lead-tracker","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-job-records-system","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-search-foundation","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-advanced-system","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-live-plus","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-preview-launch","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-preview-catalog","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-automated-job-records","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-contractor-crm-starter","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-full-growth-system","https://knightlogics.com/case-study-screen-team","36917","The Screen Team LLC website showcase","Website Case Study The Screen Team LLC Screen repair and pool enclosure site with strong service architecture, direct-call lead capture, FAQ schema, and clear Tampa Bay local positioning.","200","OK","true","","","Root-Relative","//body/section[@id='services']/div/div[@id='proof']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][1]","Content","HTML"
"HTML Canonical","https://knightlogics.com/case-study-screen-team","https://knightlogics.com/case-study-screen-team","36917","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Image","https://knightlogics.com/","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/service-ecommerce","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store — e-commerce storefront build","","200","OK","true","","","Path-Relative","//body/section[@class='svc-work']/div/div[@class='svc-work-grid']/div[1]/div[1]/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=ecommerce-growth-store","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=website-local-launch-plus","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=monthly-visibility-pro","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=monthly-growth-management","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=ops-growth-system-starter","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=ops-custom-automation-system","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=monthly-visibility-standard","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=ecommerce-launch","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=website-search-foundation-plus","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=website-live-essential","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
"Image","https://knightlogics.com/?openPackage=website-local-seo-starter","https://knightlogics.com/images/ManCavesLogo.webp","225270","ManCaves.Store","","200","OK","true","","","Path-Relative","//body/section[@id='work']/div/div[@class='work-grid']/div[2]/div[@class='item-image']/img","Content","HTML"
